iter	Logloss
930	0.2595682328
931	0.2594804937
932	0.2593543588
933	0.259247327
934	0.2591052821
935	0.2589927632
936	0.258830086
937	0.2587091604
938	0.2586079086
939	0.258531584
940	0.2583974109
941	0.2583154636
942	0.258220776
943	0.258108558
944	0.2579670782
945	0.2578931997
946	0.2578152015
947	0.2577246159
948	0.2576797344
949	0.257543307
950	0.2574806525
951	0.2573983707
952	0.2572956439
953	0.2571700335
954	0.2570635622
955	0.2569293631
956	0.2568799621
957	0.2568036817
958	0.2567225049
959	0.2566207302
960	0.2565243113
961	0.2564143405
962	0.256296078
963	0.2562212804
964	0.2560642541
965	0.2559313797
966	0.255855476
967	0.2557510098
968	0.2556925757
969	0.2556204529
970	0.2555629121
971	0.2555143365
972	0.2554116681
973	0.2553494512
974	0.2552730535
975	0.255171253
976	0.2550153585
977	0.2549530963
978	0.2548941099
979	0.2547899692
980	0.2546680922
981	0.2545546912
982	0.254459284
983	0.2543531652
984	0.2542769156
985	0.2541685453
986	0.2540494289
987	0.253975741
988	0.2537801015
989	0.2536759642
990	0.2535004899
991	0.253369539
992	0.2532500808
993	0.2532001249
994	0.2531041539
995	0.2530032833
996	0.2529620645
997	0.2528925808
998	0.2528148372
999	0.2527053569
