iter	Passed	Remaining
575	1213	893
576	1216	891
577	1219	890
578	1222	888
579	1225	887
580	1228	885
581	1238	889
582	1241	887
583	1243	885
584	1246	883
585	1249	882
586	1252	881
587	1260	883
588	1263	881
589	1266	880
590	1269	878
591	1271	876
592	1274	874
593	1277	873
594	1286	875
595	1288	873
596	1296	874
597	1299	873
598	1302	871
599	1304	869
600	1312	871
601	1315	869
602	1319	868
603	1323	867
604	1327	867
605	1332	866
606	1339	867
607	1343	866
608	1349	866
609	1352	864
610	1356	863
611	1360	862
612	1363	860
613	1367	859
614	1371	858
615	1375	857
616	1377	855
617	1382	854
618	1384	852
619	1386	850
620	1389	847
621	1391	845
622	1394	843
623	1397	841
624	1399	839
625	1401	837
626	1404	835
627	1406	833
628	1408	831
629	1411	828
630	1413	826
631	1416	824
632	1418	822
633	1420	820
634	1422	817
635	1424	815
636	1425	812
637	1427	809
638	1429	807
639	1430	804
640	1434	803
641	1436	801
642	1446	803
643	1449	801
644	1454	800
645	1457	798
646	1459	796
647	1467	796
648	1470	795
649	1472	793
650	1475	790
651	1482	791
652	1484	789
653	1486	786
654	1488	783
655	1489	781
656	1491	778
657	1499	779
658	1501	777
659	1503	774
660	1505	772
661	1507	769
662	1509	767
663	1517	767
664	1520	766
665	1523	763
666	1526	762
667	1533	762
668	1537	760
669	1541	759
670	1547	758
671	1551	757
672	1553	754
673	1555	752
674	1557	749
675	1565	750
676	1568	748
677	1571	746
678	1573	744
679	1582	744
680	1586	743
681	1589	741
682	1597	741
683	1602	740
684	1604	737
685	1606	735
686	1614	735
687	1619	734
688	1623	732
689	1627	731
690	1636	731
691	1639	729
692	1641	727
693	1647	726
694	1651	724
695	1654	722
696	1658	721
697	1664	720
698	1670	719
699	1675	717
700	1679	716
701	1684	714
702	1688	713
703	1692	711
704	1696	709
705	1700	708
706	1704	706
707	1708	704
708	1712	702
709	1716	701
710	1720	699
711	1726	698
712	1730	696
713	1734	694
714	1737	692
715	1741	690
716	1745	689
717	1750	687
718	1752	685
719	1755	682
720	1758	680
721	1760	677
722	1763	675
723	1766	673
724	1769	671
725	1772	668
726	1774	666
727	1778	664
728	1781	662
729	1783	659
730	1787	657
731	1791	655
732	1795	653
733	1798	651
734	1802	649
735	1807	648
736	1811	646
737	1816	644
738	1820	642
739	1824	641
740	1828	639
741	1832	637
742	1836	635
743	1840	633
744	1844	631
745	1849	629
746	1853	627
747	1856	625
748	1860	623
749	1867	622
750	1871	620
751	1875	618
752	1879	616
753	1883	614
754	1887	612
755	1893	611
756	1898	609
757	1902	607
758	1906	605
759	1910	603
760	1916	601
761	1920	599
762	1924	597
763	1927	595
764	1931	593
765	1935	591
766	1939	589
767	1943	587
768	1946	584
769	1959	585
770	1963	583
771	1967	580
772	1970	578
773	1977	577
774	1981	575
775	1984	572
776	1988	570
777	1992	568
778	1996	566
779	1999	564
780	2010	563
781	2014	561
782	2018	559
783	2022	557
784	2024	554
785	2027	551
786	2030	549
787	2032	546
788	2035	544
789	2038	541
790	2041	539
791	2043	536
792	2046	534
793	2048	531
794	2051	529
795	2054	526
796	2057	523
797	2059	521
798	2062	518
799	2065	516
800	2068	513
801	2071	511
802	2073	508
803	2076	506
804	2078	503
805	2080	500
806	2083	498
807	2086	495
808	2088	493
809	2091	490
810	2093	487
811	2095	485
812	2098	482
813	2100	479
814	2101	477
815	2103	474
816	2105	471
817	2107	468
818	2108	466
819	2110	463
820	2112	460
821	2113	457
822	2116	455
823	2118	452
824	2119	449
825	2121	446
826	2123	444
827	2125	441
828	2127	438
829	2129	436
830	2130	433
831	2133	430
832	2134	428
833	2136	425
834	2138	422
835	2140	419
836	2142	417
837	2144	414
838	2146	411
839	2148	409
840	2150	406
841	2152	403
842	2154	401
843	2156	398
844	2157	395
845	2160	393
846	2161	390
847	2163	387
848	2165	385
849	2167	382
850	2169	379
851	2170	377
852	2173	374
853	2174	371
854	2176	369
855	2178	366
856	2180	363
857	2182	361
858	2184	358
859	2186	356
860	2188	353
861	2190	350
862	2192	348
863	2194	345
864	2196	342
865	2198	340
866	2200	337
867	2202	334
868	2204	332
869	2206	329
870	2208	327
871	2209	324
872	2211	321
873	2213	319
874	2215	316
875	2217	313
876	2219	311
877	2221	308
878	2222	306
879	2224	303
880	2227	300
881	2228	298
882	2230	295
883	2232	292
884	2234	290
885	2236	287
886	2238	285
887	2240	282
888	2242	279
889	2244	277
890	2246	274
891	2248	272
892	2250	269
893	2252	267
894	2254	264
895	2256	261
896	2257	259
897	2260	256
898	2271	255
899	2275	252
900	2278	250
901	2281	247
902	2285	245
903	2289	243
904	2292	240
905	2295	238
906	2299	235
907	2302	233
908	2305	230
909	2308	228
910	2314	226
911	2317	223
912	2319	221
913	2322	218
914	2325	215
915	2327	213
916	2330	210
917	2333	208
918	2336	205
919	2339	203
920	2341	200
921	2346	198
922	2348	195
923	2351	193
924	2353	190
925	2356	188
926	2358	185
927	2362	183
928	2365	180
929	2367	178
930	2370	175
931	2372	173
932	2375	170
933	2378	168
934	2381	165
935	2383	162
936	2385	160
937	2388	157
938	2390	155
939	2392	152
940	2395	150
941	2397	147
942	2400	145
943	2402	142
944	2404	139
945	2406	137
946	2409	134
947	2411	132
948	2413	129
949	2415	127
950	2417	124
951	2418	121
952	2420	119
953	2421	116
954	2423	114
955	2425	111
956	2426	109
957	2428	106
958	2430	103
959	2431	101
960	2433	98
961	2435	96
962	2436	93
963	2438	91
964	2440	88
965	2442	85
966	2444	83
967	2445	80
968	2447	78
969	2449	75
970	2452	73
971	2453	70
972	2455	68
973	2457	65
974	2459	63
975	2461	60
976	2462	57
977	2464	55
978	2466	52
979	2468	50
980	2470	47
981	2472	45
982	2474	42
983	2475	40
984	2477	37
985	2479	35
986	2481	32
987	2482	30
988	2485	27
989	2486	25
990	2488	22
991	2490	20
992	2492	17
993	2493	15
994	2495	12
995	2497	10
996	2499	7
997	2500	5
998	2502	2
999	2504	0
