iter	Logloss
254	0.3671500833
255	0.3670734724
256	0.366915187
257	0.366710308
258	0.3665577335
259	0.3662797756
260	0.3661613746
261	0.3657314195
262	0.3656489337
263	0.3655742493
264	0.3653809335
265	0.3650200194
266	0.3648643108
267	0.3646602431
268	0.3644266869
269	0.3643152427
270	0.3639997569
271	0.3638566993
272	0.3637584956
273	0.3635905868
274	0.3634188039
275	0.3632905686
276	0.3631553273
277	0.3630030208
278	0.3626807687
279	0.362561479
280	0.3623493544
281	0.3622017594
282	0.3620728706
283	0.3619136161
284	0.3615398096
285	0.3612673014
286	0.3611191874
287	0.3609082983
288	0.3607547141
289	0.3606136986
290	0.3604658133
291	0.3602475047
292	0.3599786154
293	0.3598131875
294	0.3594759505
295	0.3591058729
296	0.3585842625
297	0.35846042
298	0.3582388253
299	0.3581380502
300	0.3580008687
301	0.3578564814
302	0.3575664339
303	0.3573278043
304	0.3570902531
305	0.3567278842
306	0.3564451133
307	0.356327179
308	0.3561527044
309	0.3560129562
310	0.355877271
311	0.3557254365
312	0.3555718025
313	0.3554407625
314	0.3553081411
315	0.3551727176
316	0.3548157457
317	0.3546744915
318	0.3544197025
319	0.3542191035
320	0.3539847613
321	0.3538030481
322	0.353610435
323	0.3534566521
324	0.3533037814
325	0.3531696114
326	0.352993668
327	0.3528587166
328	0.3526161666
329	0.3522750895
330	0.352164042
331	0.3520013747
332	0.3517804534
333	0.3514991832
334	0.3514043125
335	0.3512635019
336	0.3511572909
337	0.3510341413
338	0.3508464249
339	0.350450772
340	0.3502087533
341	0.3500071086
342	0.3498132381
343	0.3495917208
344	0.349383819
345	0.34926916
346	0.3490260752
347	0.3488401163
348	0.3485972416
349	0.3483684394
350	0.3481650094
351	0.3478969774
352	0.3476565027
353	0.3474605939
354	0.3471703491
355	0.3469379332
356	0.3467240055
357	0.346559325
358	0.3463763003
359	0.3461283143
360	0.3459579991
361	0.3458196305
362	0.3455848961
363	0.3451319813
364	0.3449943987
365	0.3447891168
366	0.34453301
367	0.3443665718
368	0.344148835
369	0.3440416153
370	0.343833338
371	0.3436286317
372	0.343495857
373	0.3432311055
374	0.3431085267
375	0.342989429
376	0.3428690107
377	0.3426336449
378	0.3425005106
379	0.3423070687
380	0.3418989811
381	0.3417567824
382	0.341550761
383	0.3414436232
384	0.341310183
385	0.3411751734
386	0.3409737177
387	0.3406815304
388	0.3405755557
389	0.3403658573
390	0.3401693561
391	0.3400382412
392	0.339808188
393	0.3397051303
394	0.3395552898
395	0.3394553991
396	0.3392638206
397	0.3391461157
398	0.3389220132
399	0.3386554662
400	0.3384389848
401	0.3382033883
402	0.3380858395
403	0.3377939212
404	0.3376427143
405	0.3374482569
406	0.3372943124
407	0.337120367
408	0.3368339177
409	0.3366041171
410	0.336402643
411	0.336185149
412	0.336079733
413	0.3359630838
414	0.3358589596
415	0.3355257419
416	0.3353804332
417	0.3352209941
418	0.3350369107
419	0.334876959
420	0.3347561702
421	0.3345414818
422	0.3344565194
423	0.3343517293
424	0.3341399668
425	0.3339674944
426	0.3338555506
427	0.3337113619
428	0.3334697065
429	0.3333965247
430	0.333260476
431	0.3330703422
432	0.3328484561
433	0.3327256884
434	0.3324539721
435	0.3323278505
436	0.3321244162
437	0.331943117
438	0.3318291335
439	0.3316639548
440	0.3315713827
441	0.3313831262
442	0.3313058937
443	0.3311038273
444	0.3308582965
445	0.3307663482
446	0.3306841944
447	0.330568728
448	0.3301470528
449	0.329938327
450	0.3297895626
451	0.3295928557
452	0.3294007585
453	0.3293287854
454	0.3290971617
455	0.3289260712
456	0.3287533939
457	0.3286294233
458	0.3284527199
459	0.3282346386
460	0.3280949775
461	0.3279097291
462	0.32769544
463	0.3275099962
464	0.3274425418
465	0.3272419124
466	0.3270707046
467	0.3268654991
468	0.3267519973
469	0.3266134888
470	0.32640828
471	0.3262064704
472	0.3260576461
473	0.3257706634
474	0.3256837704
475	0.3255001507
476	0.3253635871
477	0.325204182
478	0.3249736023
479	0.3248524021
480	0.3247572394
481	0.3246903534
482	0.3246095094
483	0.3244397254
484	0.3243381599
485	0.3241794199
486	0.3240612258
487	0.3239616085
488	0.3238075908
489	0.3236543004
490	0.3234627237
491	0.3233720162
492	0.3232220165
493	0.3230317962
494	0.3229186029
495	0.3228206525
496	0.3226138551
497	0.3224642844
498	0.3222951306
499	0.3221897844
500	0.3220758349
501	0.3219068174
502	0.3216903766
503	0.3215874082
504	0.3214517357
505	0.3213555828
506	0.3212621522
507	0.3211129273
508	0.3209334329
509	0.3208255412
510	0.3206609
511	0.3205624012
512	0.320489707
513	0.32020006
514	0.3200630125
515	0.3199071322
516	0.3197790439
517	0.3195737624
518	0.3194141223
519	0.3192360791
520	0.3191599373
521	0.3190751219
522	0.3188811084
523	0.3187385992
524	0.3186315925
525	0.3184498709
526	0.3183215657
527	0.3182039555
528	0.3180671157
529	0.3179474627
530	0.3178650219
531	0.3177718569
532	0.3175612661
533	0.3173848504
534	0.3173360313
535	0.3171492905
536	0.3169884178
537	0.3167609712
538	0.3165883991
539	0.3163513497
540	0.3162686015
541	0.3161863625
542	0.3159916744
543	0.3158123694
544	0.315767421
545	0.3156493848
546	0.3155297482
547	0.3154091288
548	0.3153310058
549	0.315243522
550	0.3149973993
551	0.3147656948
552	0.3146673817
553	0.3144342807
554	0.3142805875
555	0.3142296484
556	0.3139931505
557	0.3138837107
558	0.313768293
559	0.313695713
560	0.3135230543
561	0.3133908486
562	0.3132225266
563	0.3130975063
564	0.3130062806
565	0.3127986451
566	0.3126394942
567	0.3125016343
568	0.312338937
569	0.3122319526
570	0.3121229089
571	0.3120266299
572	0.3119037521
573	0.3117183667
574	0.3115665503
575	0.311434473
576	0.3113782607
577	0.3112631007
578	0.311044664
579	0.3108833131
580	0.3107946633
581	0.3106795327
582	0.3104987235
583	0.3103256694
584	0.3102522318
585	0.3100533714
586	0.309983737
587	0.3098591517
588	0.3097104544
589	0.3095775678
590	0.3094400799
591	0.309281284
592	0.3091480339
593	0.3090477988
594	0.3089254036
595	0.3088131331
596	0.3087016105
597	0.3085538508
598	0.3084366829
599	0.3083578946
600	0.3082043639
601	0.308062204
602	0.3080474183
603	0.3078874841
604	0.3077975555
605	0.3076628523
606	0.307534669
607	0.3074153355
608	0.3073326063
609	0.3071791251
610	0.3070143563
611	0.3068424848
612	0.3066768892
613	0.3064577979
614	0.3062668469
615	0.306204253
616	0.3060778551
617	0.3058938535
618	0.3056782028
619	0.3056269602
620	0.3055369693
621	0.305438202
622	0.3053247689
623	0.3051527107
624	0.3049354212
625	0.3048598776
626	0.3047126864
627	0.30460297
628	0.3044913291
629	0.3043436484
630	0.3042496402
631	0.3041862285
632	0.3040584559
633	0.3038848574
634	0.3038081565
635	0.3035917369
636	0.3035079206
637	0.3033793658
638	0.3032810798
639	0.3031831386
640	0.3030418744
641	0.3029859337
642	0.3028173262
643	0.3027016252
644	0.3025600875
645	0.3024146313
646	0.3022986308
647	0.3022297261
648	0.3020675003
649	0.3019086804
650	0.3017654914
651	0.3016183496
652	0.3014993494
653	0.3013149334
654	0.3011909753
655	0.3010656043
656	0.3009531141
657	0.3008615306
658	0.3007675792
659	0.3006700892
660	0.3005958225
661	0.3004978737
662	0.3003626268
663	0.3001606743
664	0.3001071921
665	0.2999857511
666	0.2998271157
667	0.2997299459
668	0.2995795032
669	0.2994501714
670	0.2994422663
671	0.2993221661
672	0.2991575487
673	0.2989641624
674	0.2989144641
675	0.2988018678
676	0.2986945612
677	0.2985256741
678	0.2983525896
679	0.2982466371
680	0.2980775503
681	0.298005798
682	0.297890017
683	0.2977776426
684	0.2976390103
685	0.2975013808
686	0.2974953481
687	0.2974333823
688	0.2973001886
689	0.297132768
690	0.2970430496
691	0.2969650121
692	0.2968563528
693	0.2966815464
694	0.2965655631
695	0.2964840684
696	0.2963553149
697	0.2962379364
698	0.2960490833
699	0.2959463194
700	0.2958067045
701	0.2956765305
702	0.2955777795
703	0.2954002332
704	0.2952708043
705	0.2952024358
706	0.2950938195
707	0.2949587412
708	0.2948282234
709	0.294735957
710	0.2945754861
711	0.2944224347
712	0.2942804318
713	0.2941560611
714	0.2940128897
715	0.2938190205
716	0.2936993947
717	0.2935492773
718	0.2933786701
719	0.2932876828
720	0.2932299843
721	0.293106803
722	0.2929418419
723	0.2928827801
724	0.2928059967
725	0.2925755074
726	0.2924717664
727	0.2923586704
728	0.2922732414
729	0.2921149471
730	0.2919407931
731	0.2917938202
732	0.2915787788
733	0.2914631751
734	0.2913222592
735	0.2912222943
736	0.2911066792
737	0.2909937594
738	0.2909064668
739	0.2908425995
740	0.2907189225
741	0.2906102102
742	0.2904603754
743	0.2904152576
744	0.290269871
745	0.2901664802
746	0.290072642
747	0.2900105592
748	0.2898291854
749	0.289699231
750	0.2895968841
751	0.2895429472
752	0.2894402353
753	0.2892847692
754	0.289212655
755	0.2891422903
756	0.2890662787
757	0.2889468409
758	0.2888326332
759	0.2887588103
760	0.2885825213
761	0.2883764429
762	0.2882928551
763	0.2881388779
764	0.2880066004
765	0.2879298413
766	0.2877938007
767	0.2876895976
768	0.2876459492
769	0.2875128164
770	0.2873368219
771	0.2872442022
772	0.287065112
773	0.286990383
774	0.2868663677
775	0.2867266878
776	0.2866512081
777	0.2865080221
778	0.2864153402
779	0.2862550855
780	0.2861280599
781	0.2859883535
782	0.2858853106
783	0.2858177733
784	0.2857187682
785	0.2856291328
786	0.285466086
787	0.2853907688
788	0.2853048666
789	0.2850950302
790	0.2849937717
791	0.2849231588
792	0.2848305596
793	0.2847647107
794	0.2847054838
795	0.2846437368
796	0.2845377398
797	0.2844064196
798	0.2843678774
799	0.2842511215
800	0.2840876742
801	0.284020511
802	0.2838120237
803	0.2837193602
804	0.2836425503
805	0.2835244426
806	0.2834105154
807	0.2832681129
808	0.2831322275
809	0.2831256551
810	0.2830470348
811	0.2829514442
812	0.2828943554
813	0.2827374582
814	0.2826555402
815	0.2825413696
816	0.2824323397
817	0.2822977276
818	0.2821722546
819	0.2820353734
820	0.2818991103
821	0.2817925597
822	0.2817003044
823	0.2816040834
824	0.2815402409
825	0.2814013122
826	0.2813468187
827	0.2812689863
828	0.281129392
829	0.2809952315
830	0.2809382017
831	0.2808679871
832	0.2807293829
833	0.2806858719
834	0.2806048193
835	0.2804569449
836	0.2803850652
837	0.2802351851
838	0.2800995707
839	0.2799646445
840	0.2798866056
841	0.2797371808
842	0.2796180697
843	0.2794727174
844	0.2793572965
845	0.2792075555
846	0.2791228728
847	0.2790413597
848	0.2789490926
849	0.278842976
850	0.2787356733
851	0.2786301192
852	0.278522326
853	0.2783725703
854	0.2781991795
855	0.2780360062
856	0.2779225108
857	0.2778092519
858	0.2776845001
859	0.2775742956
860	0.2775281052
861	0.2774004391
862	0.2772469815
863	0.2771530674
864	0.2770452318
865	0.2769109114
866	0.2767933467
867	0.2766708607
868	0.2765410083
869	0.2764174877
870	0.2763298559
871	0.2762324481
872	0.2760749061
873	0.2759773737
874	0.2758846397
875	0.2758335806
876	0.2756751594
877	0.2755712788
878	0.2754867974
879	0.2753957654
880	0.2753321865
881	0.2752720477
882	0.2752061088
883	0.2750882418
884	0.2749732855
885	0.2748480884
886	0.2747308402
887	0.2746421343
888	0.2744954877
889	0.274436874
890	0.2742742271
891	0.2741654683
892	0.2740972484
893	0.274035869
894	0.2739725647
895	0.2738836536
896	0.2738028878
897	0.2736753793
898	0.273532763
899	0.2734444333
900	0.2734019831
901	0.2733027442
902	0.27322074
903	0.2731212675
904	0.2729598262
905	0.2728808735
906	0.2726688076
907	0.2725873303
908	0.2724650269
909	0.272331174
910	0.2721496319
911	0.2721019858
912	0.2719781868
913	0.2718698715
914	0.2717766235
915	0.2716824056
916	0.2716163061
917	0.2714748633
918	0.2713077129
919	0.2711974572
920	0.2711228925
921	0.2710483326
922	0.2710033334
923	0.2709522319
924	0.2708917633
925	0.2707847351
926	0.2707019472
927	0.2705750339
928	0.2704820391
929	0.2703923017
930	0.2702465093
931	0.2701687223
932	0.2701337
933	0.2699968396
934	0.2698988534
935	0.2697875947
936	0.2696876374
937	0.2695957061
938	0.2694724814
939	0.2693605301
940	0.2692516639
941	0.2691311639
942	0.2689717016
943	0.2688375709
944	0.268729204
945	0.2686610179
946	0.2685310123
947	0.2684043335
948	0.2683224886
949	0.26827057
950	0.2681749053
951	0.2681116459
952	0.2680144068
953	0.2679112938
954	0.2677977278
955	0.2677002479
956	0.2675531193
957	0.2674612893
958	0.2673837032
959	0.2672833087
960	0.2671931697
961	0.2671016029
962	0.267032091
963	0.2669733615
964	0.2668989395
965	0.2668128395
966	0.2667478921
967	0.2666468089
968	0.2665473688
969	0.2664666966
970	0.2663752404
971	0.2662078692
972	0.2661120468
973	0.2659871397
974	0.2658304944
975	0.2657281278
976	0.2656319311
977	0.2655263933
978	0.2654220027
979	0.2653627634
980	0.2652363307
981	0.2651442767
982	0.2650137999
983	0.2649151555
984	0.2648475536
985	0.2647831764
986	0.2646808078
987	0.2645549591
988	0.264479562
989	0.2643683258
990	0.2642010773
991	0.2641101717
992	0.2640629544
993	0.2639742585
994	0.263837573
995	0.2636842824
996	0.2635721637
997	0.2634804625
998	0.263388752
999	0.2633432309
