iter	Passed	Remaining
174	333	1570
175	334	1567
176	336	1564
177	338	1561
178	339	1558
179	341	1557
180	343	1555
181	345	1552
182	347	1550
183	349	1548
184	351	1546
185	352	1544
186	354	1541
187	356	1539
188	358	1536
189	360	1535
190	361	1532
191	363	1530
192	365	1527
193	367	1524
194	368	1523
195	370	1521
196	373	1521
197	375	1519
198	376	1516
199	379	1517
200	382	1520
201	384	1518
202	386	1517
203	388	1515
204	390	1513
205	391	1510
206	394	1509
207	395	1507
208	397	1504
209	399	1503
210	401	1500
211	403	1498
212	404	1496
213	407	1495
214	409	1493
215	410	1491
216	413	1492
217	417	1496
218	419	1494
219	421	1493
220	423	1492
221	425	1489
222	427	1489
223	429	1487
224	431	1486
225	433	1485
226	435	1484
227	437	1482
228	439	1481
229	441	1478
230	443	1476
231	445	1475
232	448	1475
233	449	1472
234	451	1470
235	453	1469
236	455	1467
237	457	1465
238	459	1462
239	461	1461
240	463	1459
241	465	1457
242	467	1456
243	469	1454
244	473	1460
245	476	1459
246	478	1457
247	480	1456
248	481	1453
249	483	1450
250	485	1448
251	487	1446
252	489	1446
253	492	1447
254	495	1448
255	498	1449
256	501	1449
257	504	1450
258	506	1450
259	509	1449
260	511	1448
261	514	1450
262	517	1449
263	518	1446
264	520	1444
265	522	1441
266	524	1438
267	525	1435
268	527	1433
269	529	1431
270	531	1428
271	532	1425
272	534	1423
273	536	1420
274	537	1417
275	539	1414
276	540	1411
277	542	1409
278	544	1407
279	546	1405
280	548	1403
281	550	1400
282	551	1397
283	553	1395
284	555	1392
285	556	1390
286	558	1387
287	560	1385
288	562	1382
289	563	1380
290	565	1377
291	567	1374
292	569	1373
293	572	1374
294	574	1372
295	576	1370
296	577	1368
297	579	1365
298	581	1362
299	582	1360
300	584	1357
301	586	1354
302	587	1352
303	589	1350
304	591	1348
305	593	1346
306	595	1343
307	596	1341
308	598	1338
309	600	1336
310	601	1333
311	603	1331
312	605	1328
313	606	1325
314	608	1323
315	610	1321
316	612	1318
317	613	1316
318	615	1313
319	617	1311
320	618	1308
321	620	1306
322	621	1303
323	623	1301
324	625	1298
325	626	1296
326	628	1293
327	630	1291
328	631	1288
329	633	1286
330	635	1284
331	636	1281
332	638	1279
333	640	1276
334	641	1274
335	643	1271
336	645	1269
337	646	1267
338	648	1264
339	650	1262
340	651	1259
341	653	1257
342	655	1254
343	656	1252
344	658	1250
345	660	1247
346	661	1245
347	663	1243
348	665	1240
349	666	1238
350	668	1236
351	670	1233
352	671	1231
353	673	1229
354	675	1226
355	676	1224
356	678	1222
357	680	1219
358	681	1217
359	683	1215
360	685	1212
361	686	1210
362	688	1208
363	690	1206
364	691	1203
365	693	1201
366	695	1199
367	696	1196
368	698	1194
369	700	1192
370	702	1190
371	703	1188
372	705	1185
373	707	1183
374	708	1181
375	710	1178
376	712	1176
377	713	1174
378	715	1172
379	716	1169
380	718	1167
381	720	1165
382	722	1163
383	723	1161
384	725	1158
385	727	1156
386	728	1154
387	730	1152
388	732	1149
389	733	1147
390	735	1145
391	736	1142
392	738	1140
393	740	1138
394	741	1136
395	743	1134
396	745	1131
397	746	1129
398	748	1127
399	750	1125
400	751	1123
401	753	1120
402	755	1118
403	756	1116
404	758	1114
405	760	1112
406	761	1109
407	763	1107
408	765	1105
409	766	1103
410	768	1101
411	770	1098
412	771	1096
413	773	1094
414	775	1092
415	776	1090
416	778	1088
417	780	1086
418	781	1083
419	783	1081
420	784	1079
421	786	1077
422	788	1075
423	790	1073
424	791	1071
425	793	1069
426	795	1067
427	796	1064
428	798	1062
429	800	1060
430	801	1058
431	803	1056
432	805	1054
433	808	1054
434	810	1053
435	813	1052
436	815	1051
437	818	1050
438	821	1049
439	823	1048
440	825	1046
441	828	1045
442	830	1044
443	832	1042
444	834	1040
445	835	1038
446	837	1035
447	839	1033
448	840	1031
449	842	1029
450	844	1027
451	845	1025
452	847	1023
453	849	1021
454	850	1019
455	852	1016
456	854	1014
457	855	1012
458	857	1010
459	859	1008
460	860	1006
461	862	1004
462	864	1002
463	865	1000
464	867	998
465	869	995
466	870	993
467	872	991
468	874	989
469	875	987
470	877	985
471	879	983
472	880	981
473	882	979
474	884	977
475	886	976
476	888	974
477	890	972
478	891	969
479	893	967
480	895	965
481	896	963
482	898	961
483	900	959
484	901	957
485	903	955
486	905	953
487	906	951
488	908	949
489	910	948
490	912	946
491	914	944
492	916	942
493	917	940
494	919	938
495	921	936
496	922	933
497	925	932
498	926	930
499	928	928
500	930	926
501	931	924
502	933	922
503	935	920
504	937	918
505	939	916
506	940	914
507	942	913
508	944	911
509	946	909
510	947	907
511	949	905
512	951	903
513	953	901
514	954	899
515	956	897
516	958	895
517	960	893
518	961	891
519	963	889
520	965	887
521	966	885
522	968	883
523	970	881
524	971	879
525	973	877
526	975	875
527	976	873
528	978	871
529	980	869
530	981	867
531	983	865
532	985	863
533	986	861
534	988	859
535	990	857
536	991	855
537	993	853
538	995	851
539	996	849
540	998	847
541	1000	845
542	1001	843
543	1003	841
544	1005	839
545	1006	837
546	1008	835
547	1010	833
548	1011	831
549	1013	829
550	1015	827
551	1016	825
552	1018	823
553	1020	821
554	1021	819
555	1023	817
556	1025	815
557	1026	813
558	1028	811
559	1030	809
560	1031	807
561	1034	805
562	1035	803
563	1037	802
564	1039	800
565	1040	798
566	1042	796
567	1044	794
568	1045	792
569	1047	790
570	1048	788
571	1050	786
572	1052	784
573	1054	782
574	1055	780
575	1057	778
576	1059	776
577	1061	775
578	1063	773
579	1064	771
580	1066	769
581	1068	767
582	1069	765
583	1071	763
584	1073	761
585	1075	759
586	1076	757
587	1078	755
588	1080	753
589	1081	751
590	1083	749
591	1085	747
592	1086	745
593	1088	743
594	1090	741
595	1091	739
596	1093	738
597	1094	736
598	1096	734
599	1098	732
600	1099	730
601	1101	728
602	1103	726
603	1104	724
604	1106	722
605	1108	720
606	1109	718
607	1111	716
608	1113	715
609	1115	713
610	1117	711
611	1118	709
612	1120	707
613	1122	705
614	1123	703
615	1125	701
616	1126	699
617	1128	697
618	1130	695
619	1131	693
620	1133	691
621	1135	689
622	1136	687
623	1138	686
624	1140	684
625	1141	682
626	1143	680
627	1145	678
628	1146	676
629	1148	674
630	1150	672
631	1151	670
632	1153	668
633	1154	666
634	1156	664
635	1158	662
636	1159	661
637	1161	659
638	1163	657
639	1164	655
640	1166	653
641	1168	651
642	1169	649
643	1171	647
644	1173	645
645	1174	643
646	1176	641
647	1178	639
648	1179	638
649	1181	636
650	1183	634
651	1184	632
652	1186	630
653	1188	628
654	1189	626
655	1191	624
656	1192	622
657	1194	620
658	1196	619
659	1197	617
660	1199	615
661	1201	613
662	1202	611
663	1204	609
664	1206	607
665	1207	605
666	1209	603
667	1211	601
668	1212	600
669	1214	598
670	1216	596
671	1217	594
672	1219	592
673	1221	590
674	1222	588
675	1224	586
676	1226	584
677	1227	583
678	1229	581
679	1231	579
680	1232	577
681	1234	575
682	1236	573
683	1237	571
684	1239	569
685	1241	568
686	1242	566
687	1244	564
688	1246	562
689	1247	560
690	1249	558
691	1251	556
692	1252	555
693	1254	553
694	1256	551
695	1257	549
696	1259	547
697	1261	545
698	1262	543
699	1264	541
700	1266	540
701	1267	538
702	1269	536
703	1271	534
704	1272	532
705	1274	530
706	1275	528
707	1277	526
708	1279	525
709	1280	523
710	1282	521
711	1284	519
712	1285	517
713	1287	515
714	1289	513
715	1290	511
716	1292	510
717	1294	508
718	1295	506
719	1297	504
720	1298	502
721	1300	500
722	1302	498
723	1303	497
724	1305	495
725	1307	493
726	1308	491
727	1310	489
728	1312	487
729	1313	485
730	1315	484
731	1317	482
732	1318	480
733	1320	478
734	1322	476
735	1323	474
736	1325	473
737	1327	471
738	1328	469
739	1330	467
740	1332	465
741	1333	463
742	1335	461
743	1337	460
744	1338	458
745	1340	456
746	1342	454
747	1343	452
748	1345	450
749	1347	449
750	1348	447
751	1350	445
752	1352	443
753	1353	441
754	1355	439
755	1357	437
756	1358	436
757	1360	434
758	1362	432
759	1363	430
760	1365	428
761	1367	426
762	1368	425
763	1370	423
764	1371	421
765	1373	419
766	1375	417
767	1376	415
768	1378	414
769	1380	412
770	1381	410
771	1383	408
772	1385	406
773	1386	404
774	1388	403
775	1390	401
776	1391	399
777	1393	397
778	1395	395
779	1396	393
780	1398	392
781	1400	390
782	1401	388
783	1403	386
784	1405	384
785	1406	382
786	1408	381
787	1410	379
788	1411	377
789	1413	375
790	1414	373
791	1416	372
792	1418	370
793	1419	368
794	1421	366
795	1423	364
796	1424	362
797	1426	361
798	1428	359
799	1429	357
800	1431	355
801	1433	353
802	1434	351
803	1436	350
804	1438	348
805	1439	346
806	1441	344
807	1443	342
808	1444	341
809	1446	339
810	1448	337
811	1450	335
812	1452	334
813	1453	332
814	1455	330
815	1457	328
816	1458	326
817	1460	324
818	1462	323
819	1463	321
820	1465	319
821	1467	317
822	1468	315
823	1470	314
824	1472	312
825	1473	310
826	1475	308
827	1477	306
828	1478	305
829	1480	303
830	1482	301
831	1483	299
832	1485	297
833	1487	295
834	1488	294
835	1490	292
836	1492	290
837	1493	288
838	1495	286
839	1497	285
840	1498	283
841	1500	281
842	1502	279
843	1503	277
844	1505	276
845	1507	274
846	1508	272
847	1510	270
848	1512	268
849	1513	267
850	1515	265
851	1516	263
852	1518	261
853	1520	259
854	1521	258
855	1523	256
856	1525	254
857	1526	252
858	1528	250
859	1530	249
860	1531	247
861	1533	245
862	1535	243
863	1536	241
864	1538	240
865	1540	238
866	1541	236
867	1543	234
868	1545	232
869	1547	231
870	1550	229
871	1552	227
872	1554	226
873	1556	224
874	1557	222
875	1559	220
876	1561	218
877	1563	217
878	1564	215
879	1566	213
880	1567	211
881	1569	209
882	1571	208
883	1572	206
884	1574	204
885	1576	202
886	1577	201
887	1579	199
888	1581	197
889	1582	195
890	1584	193
891	1586	192
892	1587	190
893	1589	188
894	1591	186
895	1592	184
896	1594	183
897	1595	181
898	1597	179
899	1599	177
900	1600	175
901	1602	174
902	1604	172
903	1606	170
904	1607	168
905	1609	166
906	1614	165
907	1616	163
908	1618	162
909	1620	160
910	1621	158
911	1623	156
912	1625	154
913	1627	153
914	1628	151
915	1630	149
916	1631	147
917	1633	145
918	1635	144
919	1637	142
920	1638	140
921	1640	138
922	1641	136
923	1643	135
924	1645	133
925	1646	131
926	1648	129
927	1650	128
928	1651	126
929	1653	124
930	1655	122
931	1656	120
932	1658	119
933	1660	117
934	1661	115
935	1663	113
936	1665	111
937	1666	110
938	1668	108
939	1670	106
940	1671	104
941	1673	103
942	1675	101
943	1676	99
944	1678	97
945	1680	95
946	1681	94
947	1683	92
948	1685	90
949	1686	88
950	1688	86
951	1690	85
952	1691	83
953	1693	81
954	1695	79
955	1696	78
956	1698	76
957	1699	74
958	1701	72
959	1703	70
960	1704	69
961	1706	67
962	1708	65
963	1710	63
964	1711	62
965	1713	60
966	1714	58
967	1716	56
968	1718	54
969	1720	53
970	1721	51
971	1723	49
972	1725	47
973	1726	46
974	1728	44
975	1730	42
976	1731	40
977	1733	38
978	1735	37
979	1736	35
980	1738	33
981	1740	31
982	1741	30
983	1743	28
984	1744	26
985	1746	24
986	1748	23
987	1749	21
988	1751	19
989	1753	17
990	1754	15
991	1756	14
992	1758	12
993	1759	10
994	1761	8
995	1763	7
996	1764	5
997	1766	3
998	1768	1
999	1769	0
