iter	Logloss
368	0.3324975772
369	0.3323731917
370	0.3321586662
371	0.3320730355
372	0.3318233726
373	0.3316707312
374	0.3315395807
375	0.3313472531
376	0.3312022167
377	0.3310283823
378	0.3308633643
379	0.3306175289
380	0.3302280011
381	0.3299859226
382	0.3298199607
383	0.3296779396
384	0.3295094262
385	0.3292746563
386	0.3289206431
387	0.3286701226
388	0.3283746899
389	0.3282735602
390	0.3280465346
391	0.3279183303
392	0.3276560832
393	0.3275460897
394	0.3272937651
395	0.327134239
396	0.326932748
397	0.3267284529
398	0.3265893854
399	0.3263055025
400	0.3260919483
401	0.3258630959
402	0.3257781436
403	0.3256458434
404	0.3253546661
405	0.3252232344
406	0.3250403312
407	0.3248550418
408	0.3247579106
409	0.3245577813
410	0.3243183161
411	0.3242020432
412	0.3239721469
413	0.323793675
414	0.3236268189
415	0.3235133458
416	0.3233899357
417	0.3231635003
418	0.3229901022
419	0.3228328159
420	0.3225990275
421	0.3224370022
422	0.3221920176
423	0.3219967972
424	0.3218338666
425	0.3217085692
426	0.3214696229
427	0.3212709184
428	0.3210959822
429	0.320988256
430	0.3207728745
431	0.3206661729
432	0.3204381873
433	0.3202996814
434	0.3201768839
435	0.3200077922
436	0.3198762735
437	0.3196864193
438	0.3194681325
439	0.3193185912
440	0.3191526457
441	0.3189607374
442	0.3188444864
443	0.3186921252
444	0.3184228255
445	0.3182858088
446	0.3180705717
447	0.3179546879
448	0.3176163302
449	0.317402771
450	0.317192387
451	0.3170359281
452	0.3169129584
453	0.3165409452
454	0.31641836
455	0.3162373022
456	0.3160985091
457	0.3159242934
458	0.3157120102
459	0.3155575097
460	0.3154684225
461	0.3152667818
462	0.3150736917
463	0.3149010317
464	0.3146960565
465	0.3144922462
466	0.3142861317
467	0.3141059712
468	0.3140046109
469	0.313901672
470	0.3137832939
471	0.3136678767
472	0.31355171
473	0.3133721934
474	0.313132678
475	0.3129637492
476	0.3127890277
477	0.3126987909
478	0.3125261404
479	0.3123747294
480	0.3122163136
481	0.312125146
482	0.3119684039
483	0.3117951886
484	0.3116516792
485	0.3115460381
486	0.3113561912
487	0.3112545812
488	0.3110880745
489	0.3109084655
490	0.3107969176
491	0.3107086405
492	0.310596383
493	0.3104183224
494	0.3102924716
495	0.3101182487
496	0.3099241809
497	0.3097995697
498	0.3096147323
499	0.3094188283
500	0.3092618466
501	0.3091320508
502	0.3090124893
503	0.3088447665
504	0.3087381969
505	0.3085735133
506	0.3083283661
507	0.3082272493
508	0.3081075187
509	0.3079782197
510	0.3078851193
511	0.3077513887
512	0.3075622459
513	0.3073031232
514	0.3071735167
515	0.306929883
516	0.3068117207
517	0.3066241579
518	0.3064399638
519	0.3062901098
520	0.3061464307
521	0.3059497918
522	0.3058168618
523	0.3057011209
524	0.3056043374
525	0.3053791217
526	0.3053102702
527	0.3050030998
528	0.3049550162
529	0.304859278
530	0.3047355517
531	0.3046247072
532	0.3044584685
533	0.3043685346
534	0.3042038979
535	0.3041216915
536	0.3040349095
537	0.3038947164
538	0.3038164532
539	0.3036944904
540	0.3035120172
541	0.3034697918
542	0.3032600385
543	0.3030237376
544	0.3028394464
545	0.3026410789
546	0.3025613658
547	0.3024850496
548	0.3023444939
549	0.302167558
550	0.3019384966
551	0.3017959874
552	0.3017195178
553	0.3016005063
554	0.3015252387
555	0.3014529989
556	0.3013927089
557	0.3013348388
558	0.3012021425
559	0.3010255033
560	0.3007601468
561	0.3006334494
562	0.3005050831
563	0.3003615763
564	0.3002087795
565	0.3000113668
566	0.2999220004
567	0.2997417311
568	0.2995430818
569	0.29945295
570	0.2993032045
571	0.2991185183
572	0.2989069022
573	0.2987162502
574	0.2984964558
575	0.298379742
576	0.2983034835
577	0.2981795387
578	0.298027255
579	0.2979066136
580	0.2977838839
581	0.2976795048
582	0.2975110685
583	0.297375314
584	0.2972924665
585	0.2970632241
586	0.2969304195
587	0.296852406
588	0.2967098352
589	0.2965819949
590	0.2963472198
591	0.2961807264
592	0.295965845
593	0.2958679323
594	0.2957657148
595	0.2956579395
596	0.2955117168
597	0.2954113802
598	0.2952278076
599	0.2951456436
600	0.2950248158
601	0.2948958417
602	0.2948144917
603	0.2947044162
604	0.2946129671
605	0.2944099377
606	0.2942143168
607	0.2940924615
608	0.2938956615
609	0.2937439044
610	0.293670269
611	0.293564301
612	0.2933683041
613	0.2932425939
614	0.2930419131
615	0.2929276112
616	0.2928364219
617	0.2927715224
618	0.292585066
619	0.2924885978
620	0.2924105703
621	0.2922934614
622	0.2921725896
623	0.2920904843
624	0.2919128915
625	0.2917991667
626	0.2916732902
627	0.2914540763
628	0.2913037891
629	0.291115512
630	0.2909134651
631	0.2907530613
632	0.2906071786
633	0.2904229808
634	0.2902985814
635	0.2902357654
636	0.2901464441
637	0.2900344425
638	0.2898868494
639	0.2897845894
640	0.2896930145
641	0.2895125057
642	0.2894063635
643	0.2892260968
644	0.2891166884
645	0.288992287
646	0.2889224121
647	0.2888299347
648	0.2886651925
649	0.2885211759
650	0.2883393828
651	0.2882268877
652	0.2881683823
653	0.2880772081
654	0.2880020019
655	0.2879270446
656	0.2877821048
657	0.2877519054
658	0.2876489439
659	0.2875182999
660	0.2873442182
661	0.2872111017
662	0.2870702361
663	0.2869881058
664	0.286860209
665	0.2866517186
666	0.286587236
667	0.2864492769
668	0.2862602123
669	0.2861500765
670	0.2860408133
671	0.2858784794
672	0.2857769819
673	0.2856955874
674	0.2855674148
675	0.2854069807
676	0.2852904339
677	0.2851955799
678	0.2851116238
679	0.2849571973
680	0.2848640735
681	0.2848466744
682	0.2847722804
683	0.2846691192
684	0.2845922584
685	0.2845196039
686	0.2843970508
687	0.2842920403
688	0.2841916993
689	0.2840170444
690	0.2838106551
691	0.2836654773
692	0.2834898388
693	0.2833763183
694	0.2832296805
695	0.2830757427
696	0.2829746347
697	0.2828773894
698	0.2826409444
699	0.2825069287
700	0.2823118395
701	0.2822558722
702	0.2820638876
703	0.2819927642
704	0.2818192906
705	0.2817227739
706	0.2815956871
707	0.2815893003
708	0.2814198814
709	0.2812636594
710	0.2810359971
711	0.2809380165
712	0.2808421623
713	0.2807132278
714	0.2805577574
715	0.280468471
716	0.2803565761
717	0.2802340576
718	0.280160468
719	0.2800497958
720	0.2798715754
721	0.2797184144
722	0.2796159494
723	0.2794610314
724	0.2792650662
725	0.2792159606
726	0.279083778
727	0.2790009519
728	0.2788937047
729	0.2787844111
730	0.2786279264
731	0.2784644393
732	0.2783374725
733	0.2782115133
734	0.2781401949
735	0.2779749592
736	0.2779094004
737	0.2778101646
738	0.2776825015
739	0.2775176086
740	0.2774503462
741	0.2773699112
742	0.277337291
743	0.2771620119
744	0.2770634782
745	0.2769425825
746	0.2768454192
747	0.2766901149
748	0.2765799054
749	0.2765072979
750	0.2764443827
751	0.2763032183
752	0.2761494171
753	0.2760155095
754	0.2759047761
755	0.2757923855
756	0.2756408485
757	0.2755796216
758	0.2755400162
759	0.275382227
760	0.2752751965
761	0.2751677085
762	0.2751058364
763	0.2749676555
764	0.27487503
765	0.2747720313
766	0.2746553216
767	0.2745878197
768	0.2744768115
769	0.2743409735
770	0.2742920484
771	0.2742036781
772	0.2740800996
773	0.2739825409
774	0.2738279416
775	0.2737042427
776	0.2736015422
777	0.2734876025
778	0.2733669148
779	0.2731958813
780	0.2730605632
781	0.2729499345
782	0.2728852644
783	0.272799964
784	0.2726875766
785	0.2726507759
786	0.2725837264
787	0.2724349382
788	0.272355205
789	0.2722110063
790	0.2720603191
791	0.2719560479
792	0.2718336139
793	0.2717349526
794	0.2715921362
795	0.2715111071
796	0.2713654089
797	0.2713437311
798	0.2712690387
799	0.271248479
800	0.2711742621
801	0.2710783733
802	0.2709152994
803	0.2707966073
804	0.2707407494
805	0.2706552823
806	0.2705599168
807	0.270472044
808	0.2703510508
809	0.2702407364
810	0.2701317911
811	0.270118397
812	0.2700234513
813	0.2699355471
814	0.2698220295
815	0.2696904095
816	0.2695670433
817	0.2694810688
818	0.2694133536
819	0.2692366092
820	0.2691400164
821	0.2690188648
822	0.2689754119
823	0.2688841619
824	0.2688316028
825	0.2687450699
826	0.2686172959
827	0.2685180299
828	0.2683546119
829	0.2682557044
830	0.2681294469
831	0.2681247485
832	0.2680653607
833	0.2678707721
834	0.2677647071
835	0.2677138533
836	0.2676123452
837	0.2673877742
838	0.2673139693
839	0.2671984289
840	0.2670264932
841	0.2668940406
842	0.2667667859
843	0.2666885376
844	0.2665940879
845	0.2665010059
846	0.2664247345
847	0.2662977104
848	0.2661808122
849	0.2661333683
850	0.2660433165
851	0.2659454368
852	0.2658839576
853	0.2657899659
854	0.2656568118
855	0.2655857204
856	0.2655029814
857	0.2654157705
858	0.2653473128
859	0.2652330119
860	0.265122591
861	0.2650097651
862	0.2649160253
863	0.2648274075
864	0.2647374889
865	0.2646418736
866	0.2645753815
867	0.2644360699
868	0.2643677051
869	0.2643444938
870	0.2642300659
871	0.2641286185
872	0.2640262523
873	0.2639284166
874	0.2638543049
875	0.2636892858
876	0.2635407651
877	0.2634679332
878	0.2634619958
879	0.2633793573
880	0.2633156635
881	0.2631957623
882	0.2631132782
883	0.2629714372
884	0.2628640084
885	0.2628172319
886	0.2627137607
887	0.2625991309
888	0.262500979
889	0.2624119255
890	0.2623462872
891	0.2622298358
892	0.2621306455
893	0.262052542
894	0.2619183797
895	0.261856149
896	0.2617286586
897	0.261619382
898	0.2615422841
899	0.2614254834
900	0.2613438838
901	0.2613022324
902	0.2611509786
903	0.2610409047
904	0.2609144658
905	0.2608688684
906	0.2608102212
907	0.2607209247
908	0.2606517073
909	0.2605345382
910	0.2604132682
911	0.2603207509
912	0.260203405
913	0.2600646263
914	0.2599562901
915	0.2598492505
916	0.2598066019
917	0.2597325406
918	0.2595906871
919	0.2594980982
920	0.2594077878
921	0.2592708147
922	0.2591660169
923	0.2590918775
924	0.2589471222
925	0.2588457947
926	0.2587595436
927	0.2586703737
928	0.2584999269
929	0.2583913472
930	0.2583132503
931	0.2582248366
932	0.258089918
933	0.2580380866
934	0.2579273948
935	0.257853559
936	0.2578220909
937	0.2577068631
938	0.2576102561
939	0.2574686703
940	0.2573550379
941	0.2572745017
942	0.2571603517
943	0.2570528754
944	0.256969786
945	0.2568722896
946	0.2566862883
947	0.2566083937
948	0.2565173019
949	0.2563874784
950	0.2563462804
951	0.2562437497
952	0.2561743517
953	0.2560852593
954	0.2560258626
955	0.2559365363
956	0.2557647392
957	0.255685858
958	0.2555967009
959	0.2554997579
960	0.2554021156
961	0.2552265402
962	0.2551492706
963	0.2550825835
964	0.2549670061
965	0.2548836987
966	0.2548146473
967	0.25470462
968	0.2546657934
969	0.2545344065
970	0.2544106481
971	0.254331573
972	0.2542488204
973	0.254172771
974	0.25407485
975	0.2539843667
976	0.2539158189
977	0.2538463579
978	0.253737596
979	0.2536367431
980	0.2535289371
981	0.2534006253
982	0.2532808428
983	0.2532098345
984	0.2531556628
985	0.2531113165
986	0.2530424407
987	0.2529920863
988	0.2528283233
989	0.2527617054
990	0.2526370625
991	0.2525649543
992	0.2524100144
993	0.2523398716
994	0.2522538755
995	0.2521740664
996	0.2520457188
997	0.2519499203
998	0.2518613537
999	0.2517486344
