iter	Logloss
385	0.3344875219
386	0.3342497094
387	0.334144714
388	0.3338795293
389	0.3337626264
390	0.3336332543
391	0.3334657634
392	0.3333242217
393	0.3331739554
394	0.3329665857
395	0.332772434
396	0.3326250135
397	0.3324196283
398	0.3322273488
399	0.3320821376
400	0.3318798603
401	0.331682713
402	0.3314664314
403	0.3312333745
404	0.3310664452
405	0.3308586635
406	0.3306386749
407	0.3304529483
408	0.3302624661
409	0.3301423804
410	0.33000507
411	0.3297987113
412	0.3295653548
413	0.3293842714
414	0.3292018399
415	0.3290189591
416	0.3288087435
417	0.3286573913
418	0.3284373652
419	0.3282725703
420	0.3280763965
421	0.3279236214
422	0.3277779234
423	0.3276009214
424	0.32743886
425	0.3273423271
426	0.3271455917
427	0.3269804598
428	0.3268066406
429	0.326616196
430	0.3262507339
431	0.3260342276
432	0.3258694701
433	0.3256860651
434	0.3255192856
435	0.3253143123
436	0.3251211342
437	0.3249413613
438	0.3248272293
439	0.3246495908
440	0.3244753598
441	0.324295175
442	0.3241193338
443	0.3239548385
444	0.323849169
445	0.3236978917
446	0.3235652245
447	0.323367216
448	0.3232214805
449	0.322959928
450	0.3227655516
451	0.3225661576
452	0.3224460344
453	0.322315539
454	0.3221189908
455	0.3219761012
456	0.3217399738
457	0.321631421
458	0.3214288068
459	0.3212952035
460	0.3211017258
461	0.320904204
462	0.3207535258
463	0.3206291714
464	0.3204285791
465	0.3203019031
466	0.3200265709
467	0.3198613641
468	0.3197746417
469	0.3196636177
470	0.3195258579
471	0.3193526379
472	0.3191425347
473	0.3189223962
474	0.3188244404
475	0.3186512953
476	0.3184854145
477	0.3183356724
478	0.3181502079
479	0.3179427633
480	0.3177730631
481	0.3176787768
482	0.317496233
483	0.3173601209
484	0.3171965617
485	0.3169749629
486	0.3168166459
487	0.3167201504
488	0.316517686
489	0.3163068713
490	0.3160651271
491	0.3158692904
492	0.3156962576
493	0.3155452798
494	0.3153021877
495	0.3151398641
496	0.3149377741
497	0.3147752259
498	0.3146252217
499	0.3145442658
500	0.314394374
501	0.314298927
502	0.3141601937
503	0.3140499934
504	0.3139283537
505	0.3137804652
506	0.313653864
507	0.3135237618
508	0.3133502047
509	0.3131167734
510	0.3130064795
511	0.3128379213
512	0.3126440879
513	0.3124957126
514	0.3123426941
515	0.3121490104
516	0.3119810139
517	0.3118099845
518	0.3115798669
519	0.3114615037
520	0.311307081
521	0.3111448136
522	0.3109627004
523	0.3107873273
524	0.310666811
525	0.3105526415
526	0.310447384
527	0.3102765604
528	0.3101122335
529	0.3098690478
530	0.3096774985
531	0.3095095956
532	0.3093713117
533	0.3092204275
534	0.3090462339
535	0.3089418189
536	0.3087442784
537	0.3086166475
538	0.3085181862
539	0.308344573
540	0.3081925281
541	0.3081201471
542	0.3079567938
543	0.3078368953
544	0.3077037788
545	0.3075993263
546	0.3074214631
547	0.3072457717
548	0.3071533203
549	0.3070263073
550	0.3067333011
551	0.3065882022
552	0.3065143796
553	0.3063456529
554	0.3062163745
555	0.3060432668
556	0.3058576151
557	0.3057313884
558	0.3056057608
559	0.3054725319
560	0.3053154881
561	0.3052529739
562	0.3051175919
563	0.3049174865
564	0.3047419449
565	0.3046457115
566	0.3044472724
567	0.3042920633
568	0.3041867122
569	0.3040635185
570	0.3039077104
571	0.3037926048
572	0.3036524299
573	0.303509484
574	0.3034184181
575	0.3033017773
576	0.3031352225
577	0.303008172
578	0.3028510532
579	0.3026957319
580	0.3024909458
581	0.3023731255
582	0.3022402523
583	0.3020928319
584	0.301970462
585	0.3018643994
586	0.3016517686
587	0.3015116499
588	0.3013889804
589	0.3012431139
590	0.3010814643
591	0.3009859612
592	0.3008710803
593	0.3007354362
594	0.3005955983
595	0.3003727825
596	0.3002229655
597	0.3001552839
598	0.2999818018
599	0.2998422073
600	0.2996938319
601	0.2995436218
602	0.2993886
603	0.2991746774
604	0.2990360003
605	0.2988552351
606	0.2987178873
607	0.2985851452
608	0.2983906565
609	0.2982334816
610	0.2981612129
611	0.2980402098
612	0.297919188
613	0.2977453126
614	0.2975952897
615	0.2974114354
616	0.2972829245
617	0.2970893158
618	0.2969492158
619	0.2968149946
620	0.2966559849
621	0.2965137692
622	0.2963993002
623	0.2962345802
624	0.296031086
625	0.2959317822
626	0.2958409596
627	0.2956918915
628	0.2956360987
629	0.295415773
630	0.2952689703
631	0.2950865763
632	0.2949453342
633	0.2948606526
634	0.2947127828
635	0.2945507026
636	0.2944798382
637	0.2943431456
638	0.294191887
639	0.2940405723
640	0.2939025504
641	0.293757957
642	0.2936181566
643	0.2934539608
644	0.2933548442
645	0.2932384655
646	0.2931541396
647	0.2930632983
648	0.29293475
649	0.29278615
650	0.2926435038
651	0.2925295028
652	0.2923440758
653	0.2922160517
654	0.292089357
655	0.2919676985
656	0.2918777185
657	0.2918136316
658	0.2917527088
659	0.2916827804
660	0.2915356782
661	0.2913569164
662	0.2912092712
663	0.2911129068
664	0.2910072373
665	0.290842068
666	0.2906937862
667	0.2906112203
668	0.2904622458
669	0.2903509222
670	0.2902108596
671	0.2900896318
672	0.289997948
673	0.2898971464
674	0.2898030474
675	0.2896894771
676	0.289492723
677	0.2893516868
678	0.28930196
679	0.2892308335
680	0.2891577972
681	0.2890339857
682	0.2889210332
683	0.2887943198
684	0.2886850182
685	0.2885597837
686	0.2884093677
687	0.2883368931
688	0.288104248
689	0.287937506
690	0.2877380371
691	0.2876095076
692	0.2874935782
693	0.2873980001
694	0.2872393275
695	0.287130419
696	0.2870637297
697	0.286852241
698	0.2867042963
699	0.2864905234
700	0.2863657384
701	0.2862193851
702	0.2861453191
703	0.2860342576
704	0.2859649845
705	0.2859101465
706	0.285807379
707	0.2857011854
708	0.2855691921
709	0.285431526
710	0.2853482299
711	0.2851936949
712	0.2850663448
713	0.2849316743
714	0.2847883353
715	0.2846455767
716	0.2844900681
717	0.2843424604
718	0.2841825333
719	0.2840888275
720	0.2839347605
721	0.2837519546
722	0.2836681904
723	0.2835345496
724	0.283416074
725	0.2833023914
726	0.2831974521
727	0.2831507396
728	0.2830113698
729	0.2829016563
730	0.2827728646
731	0.2826597998
732	0.2824740357
733	0.2822683323
734	0.2821175605
735	0.2819493393
736	0.2818296842
737	0.2817429619
738	0.2816220523
739	0.2814673301
740	0.2813367972
741	0.2812055155
742	0.2810913086
743	0.2809752107
744	0.2808616966
745	0.2807729148
746	0.2806487475
747	0.2805774525
748	0.2804835782
749	0.2803998327
750	0.2802526369
751	0.2801656711
752	0.2800102187
753	0.2799212309
754	0.2798002465
755	0.279759881
756	0.2796162049
757	0.2794786512
758	0.2793792537
759	0.2792468112
760	0.2791227189
761	0.2789730517
762	0.2788657721
763	0.278741193
764	0.2786991236
765	0.2786166138
766	0.2784793409
767	0.2784072595
768	0.278262535
769	0.278108337
770	0.2779361467
771	0.2778381535
772	0.2776929235
773	0.277611069
774	0.2774611771
775	0.277315554
776	0.2772268284
777	0.2771247536
778	0.2769978904
779	0.276826243
780	0.2767217905
781	0.2765519593
782	0.2764320046
783	0.2762954431
784	0.2762131393
785	0.2761120568
786	0.2760065558
787	0.2758621684
788	0.275739836
789	0.275629617
790	0.275560812
791	0.2753546779
792	0.2752324578
793	0.2750734294
794	0.2749213096
795	0.274827585
796	0.2747499056
797	0.2746470258
798	0.2745070381
799	0.2743735097
800	0.2742430143
801	0.2741317281
802	0.2740387899
803	0.273938681
804	0.2738529884
805	0.2737865237
806	0.2736962067
807	0.273628057
808	0.2735342763
809	0.2734344295
810	0.27337639
811	0.2732993658
812	0.2732192338
813	0.2730822791
814	0.2730189037
815	0.2728887265
816	0.2727990273
817	0.2727136904
818	0.2726509141
819	0.2725258669
820	0.2724016997
821	0.2723329509
822	0.2722146625
823	0.2720864138
824	0.271977936
825	0.2718410375
826	0.2717059551
827	0.271577126
828	0.2714293685
829	0.2713136638
830	0.2712172807
831	0.2710994416
832	0.2710319659
833	0.2708278165
834	0.2707223342
835	0.2706211956
836	0.2704944072
837	0.2704068237
838	0.2703246321
839	0.2702428525
840	0.2701335135
841	0.270065551
842	0.2699955291
843	0.2699230732
844	0.2698088102
845	0.269713307
846	0.2695664856
847	0.2694632875
848	0.2692822415
849	0.2691664058
850	0.2690488476
851	0.2689361572
852	0.2688552576
853	0.2687484086
854	0.2685849242
855	0.2683831338
856	0.2682882484
857	0.2682062629
858	0.2681189789
859	0.268028849
860	0.2678947776
861	0.2677492107
862	0.2676531645
863	0.2674800007
864	0.2673897398
865	0.2673275251
866	0.2672182422
867	0.2670950673
868	0.2669841369
869	0.2668973209
870	0.2668197725
871	0.2667627253
872	0.2666795415
873	0.2665497762
874	0.2664283986
875	0.2663201268
876	0.2662213472
877	0.2661317041
878	0.2660112065
879	0.2659271053
880	0.2658204997
881	0.2657159911
882	0.2656033194
883	0.2654980619
884	0.2653978594
885	0.2653012516
886	0.2651665998
887	0.2650877034
888	0.2650019172
889	0.2649288997
890	0.2648074285
891	0.2647052788
892	0.2646119287
893	0.2645110522
894	0.2644361437
895	0.2643421009
896	0.2643044127
897	0.2642417486
898	0.2641592201
899	0.2639760959
900	0.2638429981
901	0.2636781657
902	0.263594102
903	0.2635294347
904	0.2634353544
905	0.263349381
906	0.2632734427
907	0.2631696455
908	0.2630856754
909	0.263015616
910	0.262920506
911	0.2627813983
912	0.2626993565
913	0.2626163038
914	0.2625337004
915	0.2624342842
916	0.262311465
917	0.2622169541
918	0.2620856724
919	0.2619994556
920	0.261938851
921	0.2618535516
922	0.2617602015
923	0.2616493085
924	0.2615431522
925	0.2614165885
926	0.2613113122
927	0.2612788663
928	0.2612181494
929	0.2610517818
930	0.2610081398
931	0.2609215859
932	0.260850684
933	0.2607522227
934	0.2606953065
935	0.2605828595
936	0.260492711
937	0.2603691241
938	0.2602616199
939	0.2601963535
940	0.2601312368
941	0.2599868868
942	0.2598786711
943	0.259747951
944	0.2596591692
945	0.2595411429
946	0.2594571541
947	0.2593866828
948	0.2592964032
949	0.2592062359
950	0.2590679145
951	0.2589601856
952	0.2588941328
953	0.2588039843
954	0.2586676475
955	0.2585575408
956	0.2584411621
957	0.2583503021
958	0.258209603
959	0.2581033531
960	0.2579948566
961	0.2578863788
962	0.2577520265
963	0.257716379
964	0.2576245641
965	0.2575257845
966	0.257419984
967	0.2573201373
968	0.2572526616
969	0.2571257422
970	0.2570291344
971	0.2569843316
972	0.2569288195
973	0.2568560454
974	0.2567555433
975	0.2566758045
976	0.2565847947
977	0.2565091373
978	0.2564054337
979	0.2562698832
980	0.2560833516
981	0.2559702306
982	0.2559450302
983	0.2558532528
984	0.2557509159
985	0.2556548885
986	0.2555667807
987	0.2554505518
988	0.2553433471
989	0.2552486303
990	0.2551736469
991	0.2550834422
992	0.2549628509
993	0.2548316253
994	0.2546970484
995	0.2546164109
996	0.2545040762
997	0.2544329123
998	0.2543080897
999	0.2541994996
